OID_,FIRE_ID,FIRE_TYPE,IG_DATE,LATITUDE,LONGITUDE,ACRES,US_L4CODE,ECO_US_ID,SECTION
2120,NM3250010718420200606,Wildfire,6/6/2020 0:00:00,32.512000000000000,-107.194000000000003,1226.000000000000000,24c,38,Basin and Range Section
2121,NM3212110384520200729,Wildfire,7/29/2020 0:00:00,32.122000000000000,-103.805999999999997,2327.000000000000000,24b,38,Basin and Range Section
2122,MT4675110703320200807,Wildfire,8/7/2020 0:00:00,46.749000000000002,-107.036000000000001,5355.000000000000000,43e,61,Powder River Basin Section
2123,MT4783310693320200821,Wildfire,8/21/2020 0:00:00,47.834000000000003,-106.936999999999998,3175.000000000000000,43c,23,Northwestern Glaciated Plains Section
2124,NM3592510438120200501,Wildfire,5/1/2020 0:00:00,35.915999999999997,-104.408000000000001,6685.000000000000000,26l,75,Pecos Valley Section
2125,NM3613910422420200606,Wildfire,6/6/2020 0:00:00,36.173000000000002,-104.228999999999999,1311.000000000000000,25c,75,Pecos Valley Section
2126,MT4738010691520200902,Wildfire,9/2/2020 0:00:00,47.302999999999997,-106.835999999999999,41784.000000000000000,43n,61,Powder River Basin Section
2127,MT4583610597120200805,Wildfire,8/5/2020 0:00:00,45.843000000000004,-105.988000000000000,1459.000000000000000,43n,61,Powder River Basin Section
2128,MT4620510572420200806,Wildfire,8/6/2020 0:00:00,46.207000000000001,-105.736999999999995,1339.000000000000000,43n,61,Powder River Basin Section
2129,MT4564010610720200825,Wildfire,8/25/2020 0:00:00,45.630000000000003,-106.093999999999994,1856.000000000000000,43p,61,Powder River Basin Section
2130,MT4568510626920200902,Wildfire,9/2/2020 0:00:00,45.667000000000002,-106.224999999999994,15883.000000000000000,43p,61,Powder River Basin Section
2131,MT4598610578520200903,Wildfire,9/3/2020 0:00:00,45.939999999999998,-105.763999999999996,4604.000000000000000,43n,61,Powder River Basin Section
2132,MT4570610599320200916,Wildfire,9/16/2020 0:00:00,45.710000000000001,-105.989000000000004,1045.000000000000000,43p,61,Powder River Basin Section
2133,OR4556212040420200429,Wildfire,4/29/2020 0:00:00,45.551000000000002,-120.381000000000000,1031.000000000000000,10k,17,Columbia Basin Section
2134,WA4651312034520200803,Wildfire,8/3/2020 0:00:00,46.518000000000001,-120.400000000000006,1075.000000000000000,10g,17,Columbia Basin Section
2135,NM3380810573920190526,Wildfire,5/27/2019 0:00:00,33.813000000000002,-105.721999999999994,3443.000000000000000,23e,156,Sacramento-Monzano Mountain Section
2136,AZ3373510913420190528,Wildfire,5/28/2019 0:00:00,33.722999999999999,-109.156000000000006,1917.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2137,FL3031908451920190528,Wildfire,5/28/2019 0:00:00,30.321000000000002,-84.513000000000005,597.000000000000000,75a,100,Florida Coastal Lowlands (Western) Section
2138,FL3036608256720190529,Wildfire,5/29/2019 0:00:00,30.370999999999999,-82.567999999999998,506.000000000000000,75e,99,"Coastal Plains and Flatwoods, Lower Section"
2139,AZ3376811242920190530,Wildfire,5/30/2019 0:00:00,33.795999999999999,-112.436999999999998,1796.000000000000000,81l,36,Sonoran Mojave Desert Section
2140,AZ3449211130220190530,Wildfire,5/30/2019 0:00:00,34.481000000000002,-111.334999999999994,16825.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2141,MN4822409548620190530,Wildfire,5/30/2019 0:00:00,48.231000000000002,-95.474999999999994,668.000000000000000,49a,112,"Lake Agassiz, Aspen Parklands Section"
2142,MN4823209549720190530,Wildfire,5/30/2019 0:00:00,48.231000000000002,-95.497000000000000,625.000000000000000,49a,112,"Lake Agassiz, Aspen Parklands Section"
2143,AZ3440011201020190603,Wildfire,6/3/2019 0:00:00,34.396999999999998,-111.998999999999995,2567.000000000000000,23h,37,Tonto Transition Section
2144,AZ3501011190120190802,Wildfire,8/2/2019 0:00:00,35.027000000000001,-111.890000000000001,3474.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2145,WA4662511872120190802,Wildfire,8/2/2019 0:00:00,46.631999999999998,-118.686999999999998,1188.000000000000000,10b,17,Columbia Basin Section
2146,WA4793911861820190802,Wildfire,8/2/2019 0:00:00,47.976999999999997,-118.498000000000005,44680.000000000000000,15r,16,Okanogan Highlands Section
2147,UT3977911193520190803,Wildfire,8/3/2019 0:00:00,39.783000000000001,-111.935000000000002,2689.000000000000000,13d,49,Bonneville Basin Section
2148,MT4770311340020190803,Wildfire,8/3/2019 0:00:00,47.701999999999998,-113.381000000000000,1859.000000000000000,41e,21,Northern Rockies Section
2149,NV4193711416620190804,Wildfire,8/4/2019 0:00:00,41.948000000000000,-114.177000000000007,6854.000000000000000,80b,28,Northwestern Basin and Range Section
2150,NV4031211561920190804,Wildfire,8/4/2019 0:00:00,40.316000000000003,-115.567999999999998,16765.000000000000000,13n,33,Central Great Basin Mountains Section
2151,NV4073111456120190804,Wildfire,8/4/2019 0:00:00,40.789000000000001,-114.551000000000002,6704.000000000000000,13p,50,Northeastern Great Basin Section
2152,AZ3372911159520190804,Wildfire,8/4/2019 0:00:00,33.720999999999997,-111.588999999999999,2696.000000000000000,81k,37,Tonto Transition Section
2153,NM3534510752720190804,Wildfire,8/4/2019 0:00:00,35.328000000000003,-107.543999999999997,7819.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2154,ID4532811445320190804,Wildfire,8/4/2019 0:00:00,45.345999999999997,-114.465000000000003,5273.000000000000000,16j,26,Idaho Batholith Section
2155,ID4524611593020190804,Wildfire,8/4/2019 0:00:00,45.259999999999998,-115.894999999999996,2674.000000000000000,16k,26,Idaho Batholith Section
2156,UT4194311294120190805,Wildfire,8/5/2019 0:00:00,41.911999999999999,-112.957999999999998,4387.000000000000000,13b,49,Bonneville Basin Section
2157,UT4178911290420190805,Wildfire,8/5/2019 0:00:00,41.784999999999997,-112.944000000000003,6235.000000000000000,13b,49,Bonneville Basin Section
2158,AZ3641211314120190805,Wildfire,8/5/2019 0:00:00,36.409999999999997,-113.131000000000000,2922.000000000000000,22y,56,Grand Canyon Lands Section
2159,NM3655410312720190805,Wildfire,8/5/2019 0:00:00,36.536999999999999,-103.103999999999999,2044.000000000000000,25e,75,Pecos Valley Section
2160,AZ3467811289020190805,Wildfire,8/5/2019 0:00:00,34.755000000000003,-112.891000000000005,17411.000000000000000,23b,37,Tonto Transition Section
2161,OR4504511946220190805,Wildfire,8/5/2019 0:00:00,45.064000000000000,-119.403999999999996,2099.000000000000000,11c,30,High Lava Plains Section
2162,MT4696311244120190805,Wildfire,8/5/2019 0:00:00,46.960999999999999,-112.418999999999997,1275.000000000000000,17aj,25,Bitterroot Valley Section
2163,CA3605412006420200503,Wildfire,5/3/2020 0:00:00,36.036999999999999,-120.055000000000007,2034.000000000000000,6aa,155,Central California Coast Ranges Section
2164,CA4042112086320200718,Wildfire,7/18/2020 0:00:00,40.423999999999999,-120.813000000000002,9717.000000000000000,4g,10,Sierra Nevada Section
2165,CA4027912076220200817,Wildfire,8/17/2020 0:00:00,40.316000000000003,-120.689999999999998,29150.000000000000000,5f,10,Sierra Nevada Section
2166,CA3996512158220200824,Wildfire,8/24/2020 0:00:00,39.975999999999999,-121.584000000000003,1063.000000000000000,5e,9,Sierra Nevada Foothills Section
2167,AZ3388511181620200925,Wildfire,9/25/2020 0:00:00,33.914999999999999,-111.757999999999996,13369.000000000000000,23h,37,Tonto Transition Section
2168,AZ3384711201720200517,Wildfire,5/17/2020 0:00:00,33.853999999999999,-111.989000000000004,2475.000000000000000,81k,37,Tonto Transition Section
2169,AZ3380711305020200525,Wildfire,5/25/2020 0:00:00,33.798999999999999,-113.025000000000006,1907.000000000000000,81k,36,Sonoran Mojave Desert Section
2170,AZ3344911322120200711,Wildfire,7/11/2020 0:00:00,33.450000000000003,-113.191999999999993,1740.000000000000000,81j,36,Sonoran Mojave Desert Section
2171,CA3855412253120200927,Wildfire,9/27/2020 0:00:00,38.552000000000000,-122.548000000000002,68020.000000000000000,6k,168,Northern California Coast Ranges Section
2172,AZ3395611183620200829,Wildfire,8/29/2020 0:00:00,33.948999999999998,-111.843000000000004,1266.000000000000000,23h,37,Tonto Transition Section
2173,AZ3415011213920200531,Wildfire,5/31/2020 0:00:00,34.183000000000000,-112.116000000000000,4022.000000000000000,23h,37,Tonto Transition Section
2174,CA3850412233720200817,Wildfire,8/17/2020 0:00:00,38.622999999999998,-122.283000000000001,314241.000000000000000,6f,164,Northern California Interior Coast Ranges Section
2175,CA3966012280920200817,Wildfire,8/17/2020 0:00:00,39.939999999999998,-123.030000000000001,1068802.000000000000000,78r,168,Northern California Coast Ranges Section
2176,CA3390911703220201213,Wildfire,12/13/2020 0:00:00,33.899999999999999,-117.058999999999997,2008.000000000000000,85l,6,Southern California Mountains and Valleys Section
2177,CA3399211696420200731,Wildfire,7/31/2020 0:00:00,34.031999999999996,-116.867000000000004,32374.000000000000000,8e,6,Southern California Mountains and Valleys Section
2178,CA3405311699120200905,Wildfire,9/5/2020 0:00:00,34.081000000000003,-116.957999999999998,22300.000000000000000,8e,6,Southern California Mountains and Valleys Section
2179,MT4541710565520201006,Wildfire,10/6/2020 0:00:00,45.396999999999998,-105.609999999999999,3523.000000000000000,43p,61,Powder River Basin Section
2180,WA4817811826620200907,Wildfire,9/7/2020 0:00:00,48.177000000000000,-118.314999999999998,11811.000000000000000,15r,16,Okanogan Highlands Section
2181,MT4635510649020200715,Wildfire,7/15/2020 0:00:00,46.351999999999997,-106.483000000000004,1399.000000000000000,43n,61,Powder River Basin Section
2182,MT4589610704320200803,Wildfire,8/3/2020 0:00:00,45.904000000000003,-107.072999999999993,1587.000000000000000,43n,61,Powder River Basin Section
2183,MT4599210727920200923,Wildfire,9/23/2020 0:00:00,45.938000000000002,-107.228999999999999,10723.000000000000000,43n,61,Powder River Basin Section
2184,MT4590510631720200902,Wildfire,9/2/2020 0:00:00,45.829000000000001,-106.141000000000005,33246.000000000000000,43p,61,Powder River Basin Section
2185,NM3613910495420200715,Wildfire,7/15/2020 0:00:00,36.125999999999998,-104.950999999999993,2598.000000000000000,26l,156,Sacramento-Monzano Mountain Section
2186,MT4758110954820200807,Wildfire,8/7/2020 0:00:00,47.579999999999998,-109.515000000000001,1046.000000000000000,43l,23,Northwestern Glaciated Plains Section
2187,OR4380511789220200816,Wildfire,8/16/2020 0:00:00,43.908000000000001,-117.903000000000006,46275.000000000000000,11i,27,Owyhee Uplands Section
2188,MT4837810565320200902,Wildfire,9/2/2020 0:00:00,48.350999999999999,-105.623000000000005,3428.000000000000000,42j,23,Northwestern Glaciated Plains Section
2189,MT4712810977820200902,Wildfire,9/2/2020 0:00:00,47.125999999999998,-109.808000000000007,5237.000000000000000,43m,23,Northwestern Glaciated Plains Section
2190,MT4818110588720200824,Wildfire,8/24/2020 0:00:00,48.220999999999997,-105.909000000000006,2554.000000000000000,42i,23,Northwestern Glaciated Plains Section
2191,AZ3209510937320200606,Wildfire,6/6/2020 0:00:00,32.098999999999997,-109.385000000000005,4582.000000000000000,79b,38,Basin and Range Section
2192,NM3694510319920200523,Wildfire,5/23/2020 0:00:00,36.951999999999998,-103.206999999999994,1229.000000000000000,26f,72,Arkansas Tablelands Section
2193,CO3805510340720200411,Wildfire,4/11/2020 0:00:00,38.055999999999997,-103.381000000000000,1437.000000000000000,26e,72,Arkansas Tablelands Section
2194,WA4667012011520200817,Wildfire,8/17/2020 0:00:00,46.677000000000000,-120.123999999999995,22591.000000000000000,10g,17,Columbia Basin Section
2195,AZ3175510913820200810,Wildfire,8/10/2020 0:00:00,31.736999999999998,-109.153999999999996,4942.000000000000000,79b,38,Basin and Range Section
2196,WA4686911989820190604,Wildfire,6/4/2019 0:00:00,46.854999999999997,-119.784999999999997,18876.000000000000000,10e,17,Columbia Basin Section
2197,NM3349910789720190605,Wildfire,6/5/2019 0:00:00,33.508000000000003,-107.879999999999995,3286.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2198,CA3533311990620190605,Wildfire,6/5/2019 0:00:00,35.320000000000000,-119.930000000000007,1198.000000000000000,6an,155,Central California Coast Ranges Section
2199,NM3399910825120190606,Wildfire,6/6/2019 0:00:00,33.994999999999997,-108.254999999999995,1265.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2200,AZ3387111175420190607,Wildfire,6/7/2019 0:00:00,33.896999999999998,-111.719999999999999,7522.000000000000000,81k,37,Tonto Transition Section
2201,NM3650210626920190607,Wildfire,6/7/2019 0:00:00,36.527999999999999,-106.287999999999997,2280.000000000000000,21e,57,South-Central Highlands Section
2202,AZ3340811121020190608,Wildfire,6/8/2019 0:00:00,33.520000000000003,-111.174999999999997,130242.000000000000000,23h,37,Tonto Transition Section
2203,CA3892812226620190608,Wildfire,6/8/2019 0:00:00,38.904000000000003,-122.259000000000000,2474.000000000000000,6h,164,Northern California Interior Coast Ranges Section
2204,NM3632010680120190806,Wildfire,8/6/2019 0:00:00,36.313000000000002,-106.787999999999997,1206.000000000000000,21f,39,White Mountain-San Francisco Peaks Section
2205,AZ3471811268020190806,Wildfire,8/6/2019 0:00:00,34.731000000000002,-112.676000000000002,1211.000000000000000,23b,37,Tonto Transition Section
2206,UT4145111317520190806,Wildfire,8/6/2019 0:00:00,41.451000000000001,-113.117999999999995,9675.000000000000000,13c,49,Bonneville Basin Section
2207,ID4277711552420190806,Wildfire,8/6/2019 0:00:00,42.609999999999999,-115.439999999999998,67826.000000000000000,80a,27,Owyhee Uplands Section
2208,AZ3539311201120190806,Wildfire,8/6/2019 0:00:00,35.381999999999998,-112.036000000000001,4097.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2209,TX3091110111520190806,Wildfire,8/6/2019 0:00:00,30.940999999999999,-101.135000000000005,7091.000000000000000,30d,77,Rolling Plains Section
2210,TX3582410101520190807,Wildfire,8/7/2019 0:00:00,35.826999999999998,-100.998000000000005,1638.000000000000000,26a,76,Texas High Plains Section
2211,NV4076611721820190808,Wildfire,8/8/2019 0:00:00,40.781999999999996,-117.203999999999994,1722.000000000000000,13k,31,Lahontan Basin Section
2212,CA4096212030820190808,Wildfire,8/8/2019 0:00:00,40.972999999999999,-120.289000000000001,1155.000000000000000,9p,12,Modoc Plateau Section
2213,NM3232110478620190808,Wildfire,8/8/2019 0:00:00,32.323000000000000,-104.814999999999998,1700.000000000000000,23a,156,Sacramento-Monzano Mountain Section
2214,TX3148910109320190808,Wildfire,8/8/2019 0:00:00,31.524999999999999,-101.126000000000005,5402.000000000000000,30d,77,Rolling Plains Section
2215,OR4203312217520190809,Wildfire,8/9/2019 0:00:00,42.036000000000001,-122.153000000000006,1363.000000000000000,9t,11,Southern Cascades Section
2216,ID4286811517820190809,Wildfire,8/9/2019 0:00:00,42.878000000000000,-115.206999999999994,1528.000000000000000,12h,27,Owyhee Uplands Section
2217,MT4764110818620190809,Wildfire,8/9/2019 0:00:00,47.628999999999998,-108.134000000000000,5140.000000000000000,43l,23,Northwestern Glaciated Plains Section
2218,OR4428511846020190809,Wildfire,8/10/2019 0:00:00,44.271000000000001,-118.441999999999993,10044.000000000000000,11l,29,Blue Mountains Section
2219,WY4117610642220200917,Wildfire,9/17/2020 0:00:00,41.097999999999999,-106.250000000000000,179894.000000000000000,21b,59,Northern Parks and Ranges Section
2220,CA3851412322420200817,Wildfire,8/17/2020 0:00:00,38.503999999999998,-123.203999999999994,2460.000000000000000,1k,3,Northern California Coast Section
2221,CA3867312307820200817,Wildfire,8/17/2020 0:00:00,38.619999999999997,-123.007000000000005,55194.000000000000000,6m,168,Northern California Coast Ranges Section
2222,ID4839711608920200908,Wildfire,9/8/2020 0:00:00,48.414000000000001,-116.075000000000003,1410.000000000000000,15q,20,Flathead Valley Section
2223,MT4655110992120200202,Wildfire,2/2/2020 0:00:00,46.564000000000000,-109.849999999999994,2736.000000000000000,43m,24,Belt Mountains Section
2224,CA4106412076220200720,Wildfire,7/20/2020 0:00:00,41.060000000000002,-120.814999999999998,21623.000000000000000,9q,12,Modoc Plateau Section
2225,OR4501512390320200908,Wildfire,9/8/2020 0:00:00,45.014000000000003,-123.932000000000002,2161.000000000000000,1b,1482,Oregon and Washington Coast Ranges Section
2226,OR4472312167920200817,Wildfire,8/17/2020 0:00:00,44.776000000000003,-121.840000000000003,197732.000000000000000,4c,13,Eastern Cascades Section
2227,WA4826412121020200816,Wildfire,8/16/2020 0:00:00,48.258000000000003,-121.191999999999993,2324.000000000000000,77a,14,Western Cascades Section
2228,AZ3417411217520200807,Wildfire,8/7/2020 0:00:00,34.189999999999998,-112.189999999999998,3055.000000000000000,81k,37,Tonto Transition Section
2229,CA3726212222320200816,Wildfire,8/16/2020 0:00:00,37.146000000000001,-122.215999999999994,85894.000000000000000,1n,4,Central California Coast Section
2230,AZ3427511241920201015,Wildfire,10/15/2020 0:00:00,34.238999999999997,-112.424999999999997,9174.000000000000000,23b,37,Tonto Transition Section
2231,CA3742412156820200816,Wildfire,8/16/2020 0:00:00,37.493000000000002,-121.500000000000000,405787.000000000000000,6z,155,Central California Coast Ranges Section
2232,AZ3238810909020200813,Wildfire,8/13/2020 0:00:00,32.393000000000001,-109.078999999999994,2290.000000000000000,79b,38,Basin and Range Section
2233,AZ3170410920320201031,Wildfire,10/31/2020 0:00:00,31.699000000000002,-109.203999999999994,1584.000000000000000,79b,38,Basin and Range Section
2234,OR4275611811920200817,Wildfire,8/17/2020 0:00:00,42.771000000000001,-118.114000000000004,4094.000000000000000,80g,28,Northwestern Basin and Range Section
2235,ID4286811701320201030,Wildfire,10/30/2020 0:00:00,42.850999999999999,-116.974000000000004,2739.000000000000000,80f,27,Owyhee Uplands Section
2236,OR4302111828620200805,Wildfire,8/5/2020 0:00:00,43.024999999999999,-118.284999999999997,3417.000000000000000,80g,28,Northwestern Basin and Range Section
2237,NM3583110586320200818,Wildfire,8/18/2020 0:00:00,35.814999999999998,-105.853999999999999,4231.000000000000000,21c,73,Upper Rio Grande Basin Section
2238,OR4333011722220201105,Wildfire,11/5/2020 0:00:00,43.343000000000004,-117.228999999999999,5139.000000000000000,80f,27,Owyhee Uplands Section
2239,CO3736710345020200520,Wildfire,5/20/2020 0:00:00,37.423999999999999,-103.418000000000006,11823.000000000000000,26g,72,Arkansas Tablelands Section
2240,CO3751710388820200516,Wildfire,5/16/2020 0:00:00,37.506999999999998,-103.909999999999997,1838.000000000000000,26e,72,Arkansas Tablelands Section
2241,CO3702010334020200607,Wildfire,6/7/2020 0:00:00,37.045000000000002,-103.376999999999995,3414.000000000000000,26f,72,Arkansas Tablelands Section
2242,WA4833211819920200907,Wildfire,9/7/2020 0:00:00,48.332000000000001,-118.230000000000004,7046.000000000000000,15r,16,Okanogan Highlands Section
2243,WA4888811862820200907,Wildfire,9/7/2020 0:00:00,48.902000000000001,-118.658000000000001,2248.000000000000000,15r,16,Okanogan Highlands Section
2244,CO4014010460020200719,Wildfire,7/19/2020 0:00:00,40.167999999999999,-104.576999999999998,2204.000000000000000,25b,71,Central High Plains Section
2245,CO3991410379420200820,Wildfire,8/20/2020 0:00:00,39.920000000000002,-103.805999999999997,1582.000000000000000,26e,71,Central High Plains Section
2246,CO3735610351820200518,Wildfire,5/18/2020 0:00:00,37.332000000000001,-103.497000000000000,1669.000000000000000,26e,72,Arkansas Tablelands Section
2247,WA4866711925320200728,Wildfire,7/28/2020 0:00:00,48.680999999999997,-119.272999999999996,2051.000000000000000,10m,16,Okanogan Highlands Section
2248,WA4852611933420200727,Wildfire,7/27/2020 0:00:00,48.546999999999997,-119.325999999999993,1538.000000000000000,10m,16,Okanogan Highlands Section
2249,WA4676511950920200706,Wildfire,7/6/2020 0:00:00,46.793999999999997,-119.543999999999997,7821.000000000000000,10g,17,Columbia Basin Section
2250,WA4663311856920200908,Wildfire,9/8/2020 0:00:00,46.534999999999997,-118.613000000000000,16738.000000000000000,10b,17,Columbia Basin Section
2251,OK3522909589220150326,Wildfire,3/26/2015 0:00:00,35.228000000000002,-95.900999999999996,1028.000000000000000,37e,162,Cross Timbers and Prairie Section
2252,MT4604710828520150328,Wildfire,3/28/2015 0:00:00,46.055000000000000,-108.278999999999996,1987.000000000000000,43n,61,Powder River Basin Section
2253,SD4539110392120150328,Wildfire,3/28/2015 0:00:00,45.372000000000000,-103.879999999999995,13837.000000000000000,43d,62,Northwestern Great Plains Section
2254,MT4570410680020150329,Wildfire,3/29/2015 0:00:00,45.758000000000003,-106.731999999999999,3531.000000000000000,43p,61,Powder River Basin Section
2255,ID4627411605820150811,Wildfire,8/11/2015 0:00:00,46.289999999999999,-116.039000000000001,48459.000000000000000,15n,18,Palouse Prairie Section
2256,ID4618211575420150811,Wildfire,8/11/2015 0:00:00,46.167000000000002,-115.771000000000001,6513.000000000000000,15i,26,Idaho Batholith Section
2257,ID4628911561920150811,Wildfire,8/11/2015 0:00:00,46.293999999999997,-115.635000000000005,1434.000000000000000,15i,19,Bitterroot Mountains Section
2258,ID4641811570620150811,Wildfire,8/11/2015 0:00:00,46.420000000000002,-115.691999999999993,1117.000000000000000,15i,19,Bitterroot Mountains Section
2259,ID4642011560920150811,Wildfire,8/11/2015 0:00:00,46.454999999999998,-115.606999999999999,6928.000000000000000,15i,19,Bitterroot Mountains Section
2260,ID4641211555020150811,Wildfire,8/11/2015 0:00:00,46.408999999999999,-115.534000000000006,7841.000000000000000,15i,19,Bitterroot Mountains Section
2261,OR4500511742020150811,Wildfire,8/11/2015 0:00:00,45.027999999999999,-117.373000000000005,14502.000000000000000,11m,29,Blue Mountains Section
2262,MT4701311263420150811,Wildfire,8/11/2015 0:00:00,47.026000000000003,-112.608000000000004,3304.000000000000000,17x,25,Bitterroot Valley Section
2263,WA4875611846220150811,Wildfire,8/11/2015 0:00:00,48.841999999999999,-118.409000000000006,54119.000000000000000,15x,16,Okanogan Highlands Section
2264,ID4681811534920150811,Wildfire,8/11/2015 0:00:00,46.829000000000001,-115.335999999999999,1330.000000000000000,15p,19,Bitterroot Mountains Section
2265,ID4719011603120150811,Wildfire,8/11/2015 0:00:00,47.188000000000002,-116.010999999999996,2958.000000000000000,15p,19,Bitterroot Mountains Section
2266,MT4875011481620150811,Wildfire,8/11/2015 0:00:00,48.755000000000003,-114.784999999999997,7587.000000000000000,41c,20,Flathead Valley Section
2267,OR4483012137720150812,Wildfire,8/12/2015 0:00:00,44.829000000000001,-121.412000000000006,68189.000000000000000,11n,13,Eastern Cascades Section
2268,ID4557311514320150812,Wildfire,8/12/2015 0:00:00,45.563000000000002,-115.155000000000001,1167.000000000000000,16j,26,Idaho Batholith Section
2269,ID4634011645020150812,Wildfire,8/12/2015 0:00:00,46.320000000000000,-116.421000000000006,20757.000000000000000,15j,18,Palouse Prairie Section
2270,ID4520811624820150812,Wildfire,8/12/2015 0:00:00,45.317999999999998,-116.116000000000000,94878.000000000000000,16k,26,Idaho Batholith Section
2271,OR4428411896120150812,Wildfire,8/12/2015 0:00:00,44.301000000000002,-118.849999999999994,109786.000000000000000,11d,29,Blue Mountains Section
2272,ID4511311470220150812,Wildfire,8/12/2015 0:00:00,45.107999999999997,-114.692999999999998,3985.000000000000000,16k,26,Idaho Batholith Section
2273,MT4794711342920150812,Wildfire,8/12/2015 0:00:00,47.966999999999999,-113.382000000000005,22338.000000000000000,41e,21,Northern Rockies Section
2274,MT4784711358920150812,Wildfire,8/12/2015 0:00:00,47.811999999999998,-113.424999999999997,60710.000000000000000,41e,21,Northern Rockies Section
2275,WA4842411713920150812,Wildfire,8/12/2015 0:00:00,48.481999999999999,-117.137000000000000,24779.000000000000000,15y,16,Okanogan Highlands Section
2276,ID4692911545920150812,Wildfire,8/12/2015 0:00:00,46.948000000000000,-115.447000000000003,2361.000000000000000,15p,19,Bitterroot Mountains Section
2277,FL2633508087320140522,Wildfire,5/22/2014 0:00:00,26.405999999999999,-80.840000000000003,23068.000000000000000,76a,101,Everglades Section
2278,AZ3311610976120140522,Wildfire,5/22/2014 0:00:00,33.095999999999997,-109.754000000000005,2752.000000000000000,79b,36,Sonoran Mojave Desert Section
2279,FL3027208587320140523,Wildfire,5/23/2014 0:00:00,30.273000000000000,-85.872000000000000,636.000000000000000,75a,100,Florida Coastal Lowlands (Western) Section
2280,AZ3347910989720140523,Wildfire,5/23/2014 0:00:00,33.475000000000001,-109.897999999999996,1101.000000000000000,23b,37,Tonto Transition Section
2281,AZ3350010980820140523,Wildfire,5/23/2014 0:00:00,33.496000000000002,-109.793999999999997,3421.000000000000000,23b,37,Tonto Transition Section
2282,AZ3628411223620140523,Wildfire,5/23/2014 0:00:00,36.250000000000000,-112.227999999999994,6218.000000000000000,23c,56,Grand Canyon Lands Section
2283,NJ4002607454520140603,Wildfire,6/3/2014 0:00:00,40.020000000000003,-74.543000000000006,546.000000000000000,84b,133,Upper Atlantic Coastal Plain Section
2284,UT4027911289720140607,Wildfire,6/7/2014 0:00:00,40.264000000000003,-112.893000000000001,5373.000000000000000,13d,49,Bonneville Basin Section
2285,OR4414212147220140607,Wildfire,6/7/2014 0:00:00,44.100000000000001,-121.451999999999998,7335.000000000000000,9d,13,Eastern Cascades Section
2286,FL2623308059120140607,Wildfire,6/8/2014 0:00:00,26.260999999999999,-80.560000000000002,50667.000000000000000,76a,101,Everglades Section
2287,UT4008211276720140611,Wildfire,6/11/2014 0:00:00,40.064999999999998,-112.748999999999995,1036.000000000000000,13c,49,Bonneville Basin Section
2288,ID4329411651220140612,Wildfire,6/12/2014 0:00:00,43.292000000000002,-116.477000000000004,1152.000000000000000,12h,27,Owyhee Uplands Section
2289,TX2967009408920140613,Wildfire,6/13/2014 0:00:00,29.670999999999999,-94.128000000000000,3901.000000000000000,34g,167,Eastern Gulf Prairies and Marshes Section
2290,TX2969609404320140613,Wildfire,6/13/2014 0:00:00,29.699999999999999,-94.037000000000006,1368.000000000000000,34g,167,Eastern Gulf Prairies and Marshes Section
2291,ID4316011199620140613,Wildfire,6/13/2014 0:00:00,43.164999999999999,-111.980000000000004,1089.000000000000000,80b,28,Northwestern Basin and Range Section
2292,NM3599610892020140613,Wildfire,6/13/2014 0:00:00,36.031999999999996,-108.843999999999994,13176.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2293,SD4310910110920150329,Wildfire,3/29/2015 0:00:00,43.075000000000003,-101.085999999999999,1968.000000000000000,44a,69,Nebraska Sand Hills Section
2294,MT4640910802220150329,Wildfire,3/29/2015 0:00:00,46.406999999999996,-108.009000000000000,1222.000000000000000,43p,61,Powder River Basin Section
2295,VA3761507963820150330,Wildfire,3/30/2015 0:00:00,37.631999999999998,-79.638000000000005,1637.000000000000000,67c,132,Northern Ridge & Valley Section
2296,AZ3491611139320150614,Wildfire,6/14/2015 0:00:00,34.850999999999999,-111.341999999999999,24654.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2297,NM3375610745620150615,Wildfire,6/15/2015 0:00:00,33.765000000000001,-107.471999999999994,13506.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2298,AZ3641511228320150615,Wildfire,6/15/2015 0:00:00,36.415999999999997,-112.274000000000001,3433.000000000000000,23c,56,Grand Canyon Lands Section
2299,WA4769812380320150615,Wildfire,6/15/2015 0:00:00,47.704000000000001,-123.798000000000002,2818.000000000000000,1c,1,Oregon and Washington Coast Ranges Section
2300,NM3368910849720150616,Wildfire,6/16/2015 0:00:00,33.691000000000003,-108.480000000000004,2927.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
2301,NM3321210810220150616,Wildfire,6/16/2015 0:00:00,33.218000000000004,-108.090000000000003,4005.000000000000000,23e,39,White Mountain-San Francisco Peaks Section
2302,AZ3357411024620150616,Wildfire,6/16/2015 0:00:00,33.555999999999997,-110.227999999999994,33592.000000000000000,23b,37,Tonto Transition Section
