OID_,FIRE_ID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
2346,ID4294111425620140627,0.000000000000000,5400.000000000000000,0.000000000000000,326700.000000000000000,56700.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,604800.000000000000000,44927100.000000000000000,70200.000000000000000,4248900.000000000000000,0.000000000000000,0.000000000000000
2347,FL2964108509920140701,0.000000000000000,18452700.000000000000000,0.000000000000000,900.000000000000000,12600.000000000000000,3600.000000000000000,1800.000000000000000,1484100.000000000000000,0.000000000000000,1373400.000000000000000,0.000000000000000,471600.000000000000000,377100.000000000000000,0.000000000000000,0.000000000000000,13330800.000000000000000,14747400.000000000000000
2348,CA3866612243620140701,0.000000000000000,225000.000000000000000,0.000000000000000,573300.000000000000000,324900.000000000000000,36900.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,2299500.000000000000000,1887300.000000000000000,19155600.000000000000000,25676100.000000000000000,0.000000000000000,0.000000000000000,19800.000000000000000,60300.000000000000000
2349,NV4192811977620140702,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,397800.000000000000000,3600.000000000000000,15125400.000000000000000,34665300.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,34200.000000000000000
2350,NV4005311462120140702,0.000000000000000,0.000000000000000,0.000000000000000,8100.000000000000000,68400.000000000000000,144900.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,9147600.000000000000000,0.000000000000000,16346700.000000000000000,24529500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2351,AZ3173811046020140702,0.000000000000000,0.000000000000000,0.000000000000000,508500.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1316700.000000000000000,1800.000000000000000,24985800.000000000000000,23343300.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,97200.000000000000000
2352,NV3748511410320140702,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7212600.000000000000000,8100.000000000000000,6944400.000000000000000,35876700.000000000000000,20700.000000000000000,0.000000000000000,167400.000000000000000,13500.000000000000000
2353,WA4688512044220140703,0.000000000000000,405000.000000000000000,0.000000000000000,416700.000000000000000,623700.000000000000000,440100.000000000000000,10800.000000000000000,0.000000000000000,11700.000000000000000,26100.000000000000000,900.000000000000000,28052100.000000000000000,18011700.000000000000000,1384200.000000000000000,709200.000000000000000,149400.000000000000000,15300.000000000000000
2354,CA3537112044520150620,0.000000000000000,183600.000000000000000,0.000000000000000,2295000.000000000000000,76500.000000000000000,21600.000000000000000,3600.000000000000000,29700.000000000000000,0.000000000000000,794700.000000000000000,1936800.000000000000000,32586300.000000000000000,12222000.000000000000000,0.000000000000000,0.000000000000000,42300.000000000000000,60300.000000000000000
2355,ID4482211591820150814,0.000000000000000,193500.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25200.000000000000000,15300.000000000000000,20739600.000000000000000,9900.000000000000000,5158800.000000000000000,24076800.000000000000000,5400.000000000000000,0.000000000000000,13500.000000000000000,8100.000000000000000
2356,WA4805112011320150814,0.000000000000000,0.000000000000000,0.000000000000000,1340100.000000000000000,747900.000000000000000,560700.000000000000000,228600.000000000000000,0.000000000000000,0.000000000000000,16686900.000000000000000,20700.000000000000000,3563100.000000000000000,27048600.000000000000000,900.000000000000000,0.000000000000000,60300.000000000000000,2700.000000000000000
2357,WA4788112022120150814,0.000000000000000,8343000.000000000000000,0.000000000000000,875700.000000000000000,461700.000000000000000,1017000.000000000000000,195300.000000000000000,1800.000000000000000,3600.000000000000000,12520800.000000000000000,0.000000000000000,12274200.000000000000000,13518000.000000000000000,167400.000000000000000,852300.000000000000000,8100.000000000000000,900.000000000000000
2358,WA4779711998820150814,0.000000000000000,1574100.000000000000000,0.000000000000000,954000.000000000000000,251100.000000000000000,86400.000000000000000,1800.000000000000000,5400.000000000000000,0.000000000000000,537300.000000000000000,0.000000000000000,7621200.000000000000000,25892100.000000000000000,161100.000000000000000,13147200.000000000000000,15300.000000000000000,15300.000000000000000
2359,MT4773811295620150814,0.000000000000000,24300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21600.000000000000000,19198800.000000000000000,0.000000000000000,16356600.000000000000000,14234400.000000000000000,1800.000000000000000,0.000000000000000,400500.000000000000000,13500.000000000000000
2360,MT4742911439120150814,0.000000000000000,0.000000000000000,0.000000000000000,109800.000000000000000,9900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33300.000000000000000,14226300.000000000000000,0.000000000000000,1943100.000000000000000,33750000.000000000000000,168300.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000
2361,MT4687311484920150814,0.000000000000000,900.000000000000000,0.000000000000000,21600.000000000000000,9000.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17242200.000000000000000,0.000000000000000,2811600.000000000000000,29998800.000000000000000,0.000000000000000,0.000000000000000,89100.000000000000000,89100.000000000000000
2362,WA4838311788820150814,0.000000000000000,33300.000000000000000,0.000000000000000,326700.000000000000000,704700.000000000000000,297000.000000000000000,8100.000000000000000,9000.000000000000000,1800.000000000000000,15426900.000000000000000,900.000000000000000,9544500.000000000000000,14324400.000000000000000,1962000.000000000000000,5920200.000000000000000,690300.000000000000000,999900.000000000000000
2363,WA4863311833720150814,0.000000000000000,0.000000000000000,0.000000000000000,731700.000000000000000,56700.000000000000000,5400.000000000000000,900.000000000000000,0.000000000000000,3600.000000000000000,33520500.000000000000000,0.000000000000000,2675700.000000000000000,13171500.000000000000000,0.000000000000000,0.000000000000000,81900.000000000000000,1800.000000000000000
2364,WA4877911820520150814,0.000000000000000,93600.000000000000000,0.000000000000000,47700.000000000000000,47700.000000000000000,13500.000000000000000,0.000000000000000,0.000000000000000,13500.000000000000000,18350100.000000000000000,3600.000000000000000,4185000.000000000000000,26523900.000000000000000,87300.000000000000000,0.000000000000000,762300.000000000000000,105300.000000000000000
2365,ID4688211538220150814,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,36603900.000000000000000,14400.000000000000000,8778600.000000000000000,4808700.000000000000000,0.000000000000000,0.000000000000000,8100.000000000000000,42300.000000000000000
2366,ID4799811615320150814,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,55800.000000000000000,1800.000000000000000,43837200.000000000000000,4500.000000000000000,986400.000000000000000,5310000.000000000000000,33300.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000
2367,ID4818211606320150814,0.000000000000000,5400.000000000000000,7200.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,6009300.000000000000000,0.000000000000000,26035200.000000000000000,0.000000000000000,6171300.000000000000000,11999700.000000000000000,8100.000000000000000,0.000000000000000,6300.000000000000000,1800.000000000000000
2368,MT4810711584820150814,0.000000000000000,55800.000000000000000,0.000000000000000,158400.000000000000000,134100.000000000000000,8100.000000000000000,0.000000000000000,27000.000000000000000,1800.000000000000000,20509200.000000000000000,0.000000000000000,3446100.000000000000000,24384600.000000000000000,0.000000000000000,0.000000000000000,783900.000000000000000,736200.000000000000000
2369,MT4814411584420150814,0.000000000000000,0.000000000000000,0.000000000000000,64800.000000000000000,63900.000000000000000,1800.000000000000000,0.000000000000000,47700.000000000000000,18900.000000000000000,34218900.000000000000000,0.000000000000000,4217400.000000000000000,10586700.000000000000000,0.000000000000000,0.000000000000000,681300.000000000000000,339300.000000000000000
2370,MT4815811574020150814,0.000000000000000,38700.000000000000000,38700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5671800.000000000000000,0.000000000000000,35392500.000000000000000,0.000000000000000,1709100.000000000000000,7402500.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,0.000000000000000
2371,WA4606911776320150814,0.000000000000000,1800.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,9039600.000000000000000,0.000000000000000,318600.000000000000000,40864500.000000000000000,3600.000000000000000,0.000000000000000,26100.000000000000000,0.000000000000000
2372,MT4865411593720150814,0.000000000000000,15300.000000000000000,0.000000000000000,311400.000000000000000,56700.000000000000000,9900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,44625600.000000000000000,0.000000000000000,3243600.000000000000000,1815300.000000000000000,0.000000000000000,0.000000000000000,154800.000000000000000,21600.000000000000000
2373,WA4857111968120150814,0.000000000000000,96300.000000000000000,0.000000000000000,535500.000000000000000,1008900.000000000000000,216000.000000000000000,15300.000000000000000,0.000000000000000,0.000000000000000,3548700.000000000000000,4500.000000000000000,1938600.000000000000000,40485600.000000000000000,1346400.000000000000000,297900.000000000000000,379800.000000000000000,376200.000000000000000
2374,WA4852611946320150814,0.000000000000000,0.000000000000000,0.000000000000000,63000.000000000000000,13500.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,23169600.000000000000000,8100.000000000000000,1509300.000000000000000,25250400.000000000000000,0.000000000000000,0.000000000000000,205200.000000000000000,30600.000000000000000
2375,MT4580510676720150815,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4616100.000000000000000,0.000000000000000,95400.000000000000000,45530100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2376,TX3111210044220150815,0.000000000000000,0.000000000000000,0.000000000000000,16200.000000000000000,15300.000000000000000,15300.000000000000000,5400.000000000000000,0.000000000000000,591300.000000000000000,141300.000000000000000,10800.000000000000000,30063600.000000000000000,19245600.000000000000000,0.000000000000000,132300.000000000000000,0.000000000000000,0.000000000000000
2377,CA3787811915920150815,0.000000000000000,374400.000000000000000,900.000000000000000,191700.000000000000000,119700.000000000000000,10800.000000000000000,2700.000000000000000,1163700.000000000000000,9000.000000000000000,9929700.000000000000000,0.000000000000000,21018600.000000000000000,16207200.000000000000000,0.000000000000000,0.000000000000000,532800.000000000000000,683100.000000000000000
2378,OR4486512071420140703,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,900.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,329400.000000000000000,0.000000000000000,15702300.000000000000000,33633000.000000000000000,41400.000000000000000,486900.000000000000000,20700.000000000000000,16200.000000000000000
2379,CA4146612092420140703,0.000000000000000,168300.000000000000000,0.000000000000000,478800.000000000000000,193500.000000000000000,47700.000000000000000,2700.000000000000000,59400.000000000000000,900.000000000000000,8185500.000000000000000,3600.000000000000000,23025600.000000000000000,15744600.000000000000000,669600.000000000000000,392400.000000000000000,101700.000000000000000,1163700.000000000000000
2380,AZ3592011206820140704,0.000000000000000,5400.000000000000000,0.000000000000000,311400.000000000000000,49500.000000000000000,19800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29294100.000000000000000,0.000000000000000,5219100.000000000000000,15354000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2381,ID4311811407220140705,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,23400.000000000000000,22500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3387600.000000000000000,46794600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2382,AZ3448811122620140705,0.000000000000000,0.000000000000000,0.000000000000000,405000.000000000000000,19800.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,45095400.000000000000000,0.000000000000000,1729800.000000000000000,2993400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2383,CA3851612210620140705,0.000000000000000,145800.000000000000000,0.000000000000000,258300.000000000000000,132300.000000000000000,35100.000000000000000,5400.000000000000000,26100.000000000000000,189900.000000000000000,1705500.000000000000000,1162800.000000000000000,10702800.000000000000000,35431200.000000000000000,0.000000000000000,34200.000000000000000,374400.000000000000000,40500.000000000000000
2384,UT4053310958320140705,0.000000000000000,2220300.000000000000000,0.000000000000000,882000.000000000000000,250200.000000000000000,54000.000000000000000,12600.000000000000000,182700.000000000000000,79200.000000000000000,8406000.000000000000000,4500.000000000000000,22968000.000000000000000,12185100.000000000000000,1671300.000000000000000,269100.000000000000000,804600.000000000000000,266400.000000000000000
2385,AZ3486011152620140706,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46465200.000000000000000,0.000000000000000,2462400.000000000000000,1320300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2386,WA4789411989420140707,0.000000000000000,2338200.000000000000000,0.000000000000000,1097100.000000000000000,389700.000000000000000,177300.000000000000000,5400.000000000000000,58500.000000000000000,0.000000000000000,954000.000000000000000,0.000000000000000,12186000.000000000000000,24017400.000000000000000,238500.000000000000000,8767800.000000000000000,15300.000000000000000,3600.000000000000000
2387,WA4766312029020140708,0.000000000000000,9900.000000000000000,0.000000000000000,23400.000000000000000,10800.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,3127500.000000000000000,0.000000000000000,813600.000000000000000,46208700.000000000000000,1800.000000000000000,0.000000000000000,27000.000000000000000,12600.000000000000000
2388,AZ3454211140020140708,0.000000000000000,2700.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,44622900.000000000000000,0.000000000000000,1518300.000000000000000,4095900.000000000000000,0.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000
2389,WA4784511784620140709,0.000000000000000,1278000.000000000000000,0.000000000000000,567900.000000000000000,900900.000000000000000,175500.000000000000000,5400.000000000000000,1800.000000000000000,0.000000000000000,8565300.000000000000000,0.000000000000000,29523600.000000000000000,7447500.000000000000000,15300.000000000000000,1020600.000000000000000,144900.000000000000000,599400.000000000000000
2390,WA4743911979520140710,0.000000000000000,13500.000000000000000,0.000000000000000,543600.000000000000000,225900.000000000000000,103500.000000000000000,8100.000000000000000,34200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34683300.000000000000000,7446600.000000000000000,135900.000000000000000,7026300.000000000000000,0.000000000000000,20700.000000000000000
2391,OR4201411871120140711,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,274500.000000000000000,0.000000000000000,38987100.000000000000000,10953000.000000000000000,0.000000000000000,0.000000000000000,12600.000000000000000,4500.000000000000000
2392,AZ3498711198720140711,0.000000000000000,0.000000000000000,0.000000000000000,786600.000000000000000,227700.000000000000000,295200.000000000000000,17100.000000000000000,32400.000000000000000,0.000000000000000,44436600.000000000000000,0.000000000000000,1149300.000000000000000,3279600.000000000000000,0.000000000000000,0.000000000000000,34200.000000000000000,0.000000000000000
2393,CA3564211814820140711,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14683500.000000000000000,0.000000000000000,28390500.000000000000000,7171200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2394,CA4042012272920140711,0.000000000000000,0.000000000000000,0.000000000000000,1539900.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,590400.000000000000000,7778700.000000000000000,1598400.000000000000000,9954000.000000000000000,28791000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2395,TX2975509404820140712,0.000000000000000,12388500.000000000000000,0.000000000000000,0.000000000000000,25200.000000000000000,900.000000000000000,0.000000000000000,146700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,168300.000000000000000,13500.000000000000000,0.000000000000000,1800.000000000000000,37507500.000000000000000
2396,NV4123411748320140712,0.000000000000000,0.000000000000000,0.000000000000000,42300.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19144800.000000000000000,31052700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2397,OR4419812045620140713,0.000000000000000,126900.000000000000000,0.000000000000000,391500.000000000000000,61200.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,716400.000000000000000,0.000000000000000,34160400.000000000000000,12557700.000000000000000,36900.000000000000000,103500.000000000000000,19800.000000000000000,2071800.000000000000000
2398,OR4499312125220140713,0.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000.000000000000000,0.000000000000000,4888800.000000000000000,0.000000000000000,1791900.000000000000000,43547400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2399,OR4528312056920140713,0.000000000000000,297900.000000000000000,0.000000000000000,147600.000000000000000,1800.000000000000000,1800.000000000000000,0.000000000000000,75600.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,2918700.000000000000000,44493300.000000000000000,0.000000000000000,2295000.000000000000000,8100.000000000000000,1800.000000000000000
2400,OR4471312061120140713,0.000000000000000,60300.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9983700.000000000000000,40111200.000000000000000,0.000000000000000,63000.000000000000000,11700.000000000000000,1800.000000000000000
2401,OR4252012150720140713,0.000000000000000,0.000000000000000,0.000000000000000,102600.000000000000000,16200.000000000000000,900.000000000000000,0.000000000000000,9900.000000000000000,0.000000000000000,6831900.000000000000000,0.000000000000000,31110300.000000000000000,11145600.000000000000000,10800.000000000000000,0.000000000000000,124200.000000000000000,902700.000000000000000
2402,OR4463612175020140713,0.000000000000000,9900.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1620000.000000000000000,0.000000000000000,15204600.000000000000000,5400.000000000000000,15853500.000000000000000,17545500.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000
2403,FL3039608244120140714,0.000000000000000,28800.000000000000000,0.000000000000000,2127600.000000000000000,79200.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,256500.000000000000000,15369300.000000000000000,5400.000000000000000,3400200.000000000000000,266400.000000000000000,39600.000000000000000,0.000000000000000,28513800.000000000000000,153000.000000000000000
2404,FL2965108508720150621,0.000000000000000,16636500.000000000000000,0.000000000000000,900.000000000000000,12600.000000000000000,3600.000000000000000,1800.000000000000000,1075500.000000000000000,0.000000000000000,1492200.000000000000000,0.000000000000000,576900.000000000000000,484200.000000000000000,0.000000000000000,0.000000000000000,14298300.000000000000000,15665400.000000000000000
2405,WV3770708182720151117,0.000000000000000,251100.000000000000000,0.000000000000000,1109700.000000000000000,875700.000000000000000,664200.000000000000000,63000.000000000000000,72000.000000000000000,44186400.000000000000000,2295900.000000000000000,171000.000000000000000,166500.000000000000000,356400.000000000000000,31500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2406,WV3813008185120151117,0.000000000000000,373500.000000000000000,0.000000000000000,1191600.000000000000000,1143900.000000000000000,922500.000000000000000,358200.000000000000000,290700.000000000000000,39417300.000000000000000,167400.000000000000000,1548900.000000000000000,778500.000000000000000,3297600.000000000000000,735300.000000000000000,0.000000000000000,22500.000000000000000,0.000000000000000
2407,WV3798408163520151118,0.000000000000000,333000.000000000000000,0.000000000000000,586800.000000000000000,342900.000000000000000,218700.000000000000000,37800.000000000000000,685800.000000000000000,44874000.000000000000000,836100.000000000000000,289800.000000000000000,534600.000000000000000,1511100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2408,TX3588910140520151221,0.000000000000000,0.000000000000000,0.000000000000000,58500.000000000000000,16200.000000000000000,1800.000000000000000,900.000000000000000,321300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25341300.000000000000000,24459300.000000000000000,0.000000000000000,0.000000000000000,26100.000000000000000,23400.000000000000000
2409,CA3431411935320151226,0.000000000000000,19525500.000000000000000,0.000000000000000,1880100.000000000000000,1865700.000000000000000,2029500.000000000000000,319500.000000000000000,1800.000000000000000,0.000000000000000,1523700.000000000000000,645300.000000000000000,15460200.000000000000000,5576400.000000000000000,282600.000000000000000,333000.000000000000000,81900.000000000000000,711000.000000000000000
2410,OR4466612007120140714,0.000000000000000,0.000000000000000,0.000000000000000,324900.000000000000000,29700.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11221200.000000000000000,0.000000000000000,19494000.000000000000000,19097100.000000000000000,57600.000000000000000,0.000000000000000,5400.000000000000000,9000.000000000000000
2411,OR4360111948420140714,0.000000000000000,0.000000000000000,0.000000000000000,84600.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25551000.000000000000000,23398200.000000000000000,0.000000000000000,459900.000000000000000,500400.000000000000000,245700.000000000000000
2412,OR4483512025020140714,0.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,190800.000000000000000,0.000000000000000,15030000.000000000000000,35025300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2413,ID4321211408420140714,0.000000000000000,0.000000000000000,0.000000000000000,33300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1114200.000000000000000,49095900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2414,OR4371511840820140714,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6837300.000000000000000,43386300.000000000000000,1800.000000000000000,0.000000000000000,17100.000000000000000,3600.000000000000000
2415,OR4325911851220140714,0.000000000000000,4500.000000000000000,0.000000000000000,763200.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5751000.000000000000000,42364800.000000000000000,171000.000000000000000,1147500.000000000000000,13500.000000000000000,12600.000000000000000
2416,OR4332411821620140714,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,252900.000000000000000,0.000000000000000,10412100.000000000000000,38839500.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,708300.000000000000000
2417,OR4362911838720140714,0.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47700.000000000000000,0.000000000000000,2889000.000000000000000,47267100.000000000000000,0.000000000000000,0.000000000000000,15300.000000000000000,18000.000000000000000
2418,WA4751011957620140714,0.000000000000000,387900.000000000000000,0.000000000000000,705600.000000000000000,185400.000000000000000,86400.000000000000000,5400.000000000000000,288900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21913200.000000000000000,9214200.000000000000000,0.000000000000000,17460000.000000000000000,0.000000000000000,0.000000000000000
2419,WA4821112010220140714,0.000000000000000,12600.000000000000000,0.000000000000000,1504800.000000000000000,573300.000000000000000,279900.000000000000000,132300.000000000000000,0.000000000000000,1800.000000000000000,21018600.000000000000000,0.000000000000000,5748300.000000000000000,20454300.000000000000000,0.000000000000000,0.000000000000000,458100.000000000000000,80100.000000000000000
2420,ID4571311651320140714,0.000000000000000,652500.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1897200.000000000000000,0.000000000000000,5126400.000000000000000,42534000.000000000000000,1800.000000000000000,0.000000000000000,15300.000000000000000,9000.000000000000000
2421,OR4499212060520140714,0.000000000000000,900.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,290700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2742300.000000000000000,47203200.000000000000000,0.000000000000000,0.000000000000000,9000.000000000000000,2700.000000000000000
2422,OR4487812088220140714,0.000000000000000,0.000000000000000,0.000000000000000,219600.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,241200.000000000000000,0.000000000000000,3591900.000000000000000,46152900.000000000000000,0.000000000000000,0.000000000000000,27000.000000000000000,13500.000000000000000
2423,WA4835612062720140714,0.000000000000000,9900.000000000000000,156600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8433900.000000000000000,441900.000000000000000,12587400.000000000000000,25200.000000000000000,11424600.000000000000000,17096400.000000000000000,0.000000000000000,0.000000000000000,60300.000000000000000,5400.000000000000000
2424,OR4454812036520140714,0.000000000000000,0.000000000000000,0.000000000000000,690300.000000000000000,42300.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20493000.000000000000000,0.000000000000000,3143700.000000000000000,25741800.000000000000000,20700.000000000000000,0.000000000000000,56700.000000000000000,55800.000000000000000
2425,OR4496711955420140714,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23515200.000000000000000,0.000000000000000,1980900.000000000000000,24744600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000
2426,OR4530111730320140714,0.000000000000000,28800.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18216900.000000000000000,0.000000000000000,24673500.000000000000000,0.000000000000000,1825200.000000000000000,5506200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
2427,OR4455812160720140714,0.000000000000000,117900.000000000000000,0.000000000000000,10800.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,27182700.000000000000000,0.000000000000000,7686900.000000000000000,15120900.000000000000000,0.000000000000000,0.000000000000000,40500.000000000000000,77400.000000000000000
2428,WA4623611965320140715,0.000000000000000,734400.000000000000000,0.000000000000000,1521000.000000000000000,1209600.000000000000000,274500.000000000000000,22500.000000000000000,900.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,8477100.000000000000000,11749500.000000000000000,22500.000000000000000,25879500.000000000000000,40500.000000000000000,316800.000000000000000
2429,WA4770812082320140715,0.000000000000000,9900.000000000000000,0.000000000000000,357300.000000000000000,99000.000000000000000,62100.000000000000000,900.000000000000000,41400.000000000000000,59400.000000000000000,8565300.000000000000000,23400.000000000000000,1793700.000000000000000,38997000.000000000000000,66600.000000000000000,0.000000000000000,163800.000000000000000,3600.000000000000000
2430,ID4408611596520140715,0.000000000000000,81000.000000000000000,0.000000000000000,257400.000000000000000,164700.000000000000000,22500.000000000000000,7200.000000000000000,900.000000000000000,108000.000000000000000,18449100.000000000000000,109800.000000000000000,3275100.000000000000000,27738000.000000000000000,900.000000000000000,0.000000000000000,41400.000000000000000,0.000000000000000
2431,NV3827811551720140715,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,38700.000000000000000,9673200.000000000000000,1231200.000000000000000,4594500.000000000000000,34705800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
