FIRE_ID,Open_Water,Developed,Barren,Deciduous,Evergreen,Mixed,Shrub,grass,Pasture,Crops,Wetlands
MT4515311193120180811,0,0.001791088,0,0.250752257,50.63762717,0.030448488,37.88687491,10.93996275,0.003582175,0,0.248961169
WA4784011934020180811,0.343814913,0.091325836,0.012534919,0,0.114604971,0,79.50540792,17.36623451,0.030441945,0.030441945,2.505193038
WY4446210893620180812,0.460416704,0.621652126,0.39771404,0,0,0,88.95358211,5.76685358,0.012540533,0.023289561,3.760368333
MT4862011510220180812,0,0.003582368,0,0,73.21284637,0,24.06634545,2.081355568,0,0,0.635870247
WY4381010781320180813,0,0.001791376,0.112856708,0,0,0,85.78363757,13.97273525,0,0,0.128979095
ID4292911199020180813,4.066060042,1.071147095,1.540445655,1.314752454,4.90076664,0.06090134,79.18965394,1.008454539,0,5.011822025,1.835996274
NV4006311484620180813,0,0.005372493,0,3.293338109,51.98782235,6.298352436,34.17084527,4.22277937,0,0,0.021489971
CA4139512105720180815,0.064462988,0.152204276,0,0,56.01296422,0,38.27489883,4.888443219,0,0.265014504,0.342011961
OR4265012082720180815,0,1.230521225,0.014329214,0.313451549,57.225506,0,33.9799391,5.92692101,0,0,1.3093319
OR4473612136820180816,0,0.028659967,0.007164992,0,6.754796066,0,34.39912587,58.39647482,0,0,0.413778279
ID4298011230820180816,0,0.713018865,0,0.564323976,0.039413103,0.003583009,61.85528225,1.528153496,0,34.29656569,0.999659614
OK3650209638020190318,0.207803375,3.883773423,0.003582817,19.56397119,0.007165634,0.04478521,1.003188707,54.0700799,20.70509835,0.499802945,0.01074845
GA3339508220620190318,0.530142924,10.98613748,1.192821578,7.554536662,44.88662822,7.765877422,3.288318945,11.78851596,5.066805172,0.445964824,6.494250815
CA3445311858120171205,0.084176592,25.16342796,0.311632489,0,0.100295514,0.023282887,31.74353004,32.51186532,1.719351661,1.235784006,7.106653533
KS3923309686820171206,0.050147757,4.479269276,0,4.787319781,0.012536939,0.501477568,0,89.98298558,0,0.02686487,0.159398227
CA3334911719120171207,0.096710067,34.5022118,0.02507298,0,0.17013808,0.051936888,35.10396332,20.48104304,2.236868027,2.381933127,4.950122679
CO3755210300420171208,0.005372781,0.017909272,0,0,0.13252861,0,13.39792611,86.34059853,0,0.105664703,0
SD4377610344820171211,0.017910234,0.014328187,0,0.026865351,37.08493033,0.055521725,9.14854748,53.54085324,0,0,0.11104345
NV3722511487520171212,0,0,0,0,0,0,7.430628952,92.56937105,0,0,0
TX2972209389920180101,27.50147751,2.724000215,0.044773179,0,0,0,0.057309669,1.178430073,7.527266866,0.134319537,60.83242295
NM3623610471320180404,0.026869682,1.15718764,0,0,0,0,15.26018809,82.94133453,0,0,0.614420063
CO4037010225020180404,0.001791152,2.050868709,0,0.035823034,0,0.021493821,0.034031883,71.16245746,0.197026688,26.49650725,0
KS3822109658520180405,0.282936089,1.652848164,0.010744408,2.669985495,0,0.023279552,0.082373798,85.37148792,2.541052594,7.265010834,0.100281145
CA4114012366020180816,0.793736114,6.292553573,0.010750376,2.019279008,83.08428295,4.061850498,3.294990325,0.245466925,0.021500753,0,0.175589479
UT4194311112320180816,0.01790863,0.001790863,0.030444671,0,0.121778685,0,98.33628826,1.250022386,0,0,0.241766507
OR4531411905220180816,0,0.007163452,0,0,0.064471069,0,6.970038862,92.94220885,0,0,0.016117767
WA4646011897220180817,0.053724928,4.135028653,0,0,0,0,32.40508596,27.78653295,0,35.58202006,0.03760745
OR4514511998420180817,0,0.275817602,0,0,1.196403625,0,23.58419601,74.9077623,0,0,0.035820468
OR4480012022420180817,0,0.001791023,0,0,0.266862485,0,29.8778522,69.85349429,0,0,0
WA4630012057020180817,0.010748836,0.435327839,0.008957363,0,0.021497671,0,17.45790039,67.22142601,0.109279828,14.7061985,0.028663561
OR4453312109120180817,0.0143287,3.343960453,0,0,0.019701963,0,75.26328987,21.07393609,0.046568276,0,0.238214644
OR4529512038520180817,0,0.04836716,0,0,0,0,35.31519266,54.58502768,0,10.0514125,0
NV4125111540220180817,0,1.47443477,0,0,0,0,65.63474148,32.89082375,0,0,0
NV4122511531320180817,0,1.101676698,0.053740327,0,0,0,73.00265119,25.25257954,0,0,0.58935225
NV4181211632420180817,0,1.243237433,0,3.813908495,2.595750779,0.062699294,87.79692594,1.004980115,0.198846333,0,3.283651607
ID4306211533920180817,0.963484303,0,0,0,0,0,53.09908845,45.18526478,0.007163452,0,0.744999015
ID4377511211520180818,2.998065764,2.229744251,0,0,0,0,66.13654273,0.007163837,0.159395372,17.74303317,10.72605487
ID4281911470620180818,0.343894969,0.616145152,0.003582239,0,0,0,2.65623041,78.55134244,1.427522344,16.40128244,0
ID4399611463320180818,0.44408631,0,0.972334139,0,61.00635688,0,16.55654042,18.83069209,0,0,0.268600591
NV4077311684220180818,0,0.001790927,0,0,0,0,19.02860111,80.96960797,0,0,0
CA3511712010020180819,0,3.543610221,0.069833653,0,0.723405017,3.613443873,84.53274124,6.63061579,0,0,0.886350207
OR4408412223820180819,2.781260074,1.278699094,1.131845696,0,91.65621978,0.057308643,2.802750815,0.277588739,0.00358179,0,0.010745371
ID4349011505720180820,0,0,0.039391932,0,40.38389228,0.084155491,40.58264248,18.78816093,0,0,0.12175688
CO3746110780820180601,0,0,0,57.10934422,28.89402242,12.29719566,1.479173382,0.118190609,0,0,0.102073708
WA4671912050220180602,1.400755907,3.652354595,0.182707292,0.012538736,0.077023662,0,27.031723,57.56354452,1.304028517,7.931645978,0.84367779
NV3928711942120180603,0.005374129,1.330992602,3.514680329,0,0,0,88.38113322,0.220339287,0.324239113,1.775253928,4.447987389
FL2638008071020180604,0.09672739,0,0.071649918,0,0,0,0,0,0.021494976,0.539165637,99.27096208
AZ3446111050020180604,0,1.529260082,0,0,15.19590287,0,52.91347325,30.3613638,0,0,0
CA3490011851020180604,0,6.285826884,0.021496131,0.01253941,1.474276297,1.090928633,68.53683004,22.57810261,0,0,0
CA3641012100020180604,0,1.850558034,0,0,0.25259311,6.508303327,47.67381451,31.57234732,1.245051146,7.946830046,2.950502499
TX3067510426320180604,0,0.798867972,0,11.11966899,20.60219599,0.11821813,26.19068943,41.17035949,0,0,0
TX3086610127820180604,0.026859097,2.214980214,0.001790606,0,0,0,93.68274034,3.819363618,0,0,0.25426612
TX3066810414020180605,0,0.58404099,0,13.31649289,55.6308001,1.311404923,9.946612204,19.21064889,0,0,0
MS3108908905920180122,0.019706905,2.83241965,0,0.295603569,60.90150131,2.522483787,12.96356014,6.236339532,0.781110036,0,13.44727507
TX3272509755820180122,0.186273105,19.9222668,0.114629603,2.536179968,0.0143287,0.010746525,1.359435449,66.2827769,8.833643789,0.725390457,0.0143287
MS3114808912920180123,0.034032492,13.08280643,0.007164735,0.317039531,51.55922549,3.677300328,11.85226316,6.265560909,0.614376041,0.003582368,12.58664852
TX3095610045720180124,0,0.118180028,0,0,0.012534245,0,99.62755385,0,0,0.241731875,0
OK3529509619120180124,3.02145646,2.478776373,0.598201813,56.10201669,0.017910234,0.034029444,2.043557689,19.96095569,14.7472866,0.440591754,0.555217251
TX3401610055920180125,0,0.09135201,0,0,0.512287741,0.243605359,90.08562012,8.981156409,0,0.085978362,0
CO3871810473120180408,0.625,20.66439828,0.069842407,0,0.87034384,0,7.732808023,63.68732092,0,0,6.350286533
FL2601008090020180410,0.218481375,0.014326648,0,0.01969914,19.94627507,15.48710602,0.372492837,0.329512894,0.007163324,0,63.60494269
OR4258012299020180822,0.051933167,3.792912018,0.082376748,0.214895865,59.06233771,4.127791408,28.52921688,1.873175624,2.206264214,0,0.059096363
ID4275711555220180822,0,0.030447943,0.003582111,0,0,0,2.752852256,97.21311769,0,0,0
MT4774711319920180822,0.026868238,0,4.669699792,0.001791216,75.96367414,0.007164864,6.672279143,12.45611521,0,0,0.202407394
NV4064611615820180823,0,0,0,0,0.046571613,0,23.16221251,76.79121588,0,0,0
MT4898011397620180823,0.802536589,0.001791376,4.227648102,0.019705139,47.95156118,0.59294556,7.4951185,0.146892858,0,0.098525697,0.003582753
UT3987211174320180824,0.080593166,2.294218784,0,50.93667168,32.75127158,2.895981087,10.93201519,0.068056451,0,0,0.041192062
ID4416411519420180825,0.039400398,0.059100596,0.193420134,0.184465498,44.85556172,0,30.61948171,23.60262908,0,0,0.444149936
UT3746611221320180825,0,0.299106263,1.631651532,2.631060484,84.0846811,0.313434707,10.57618254,0.402987481,0.060895886,0,0
MT4715410847520180825,0.141526335,0.014331781,0.042995342,0,0.012540308,0,55.58222859,39.31744894,0.057327123,3.935865281,0.895736295
WY4211510536620180826,0,0.025072082,0,0.008954315,64.18811225,0,20.71312165,14.86774477,0.003581726,0,0.193413206
UT4063111090120180828,1.258818895,0.5157039,10.54865165,0.825484368,77.94291444,0.707302224,6.414067256,1.30179422,0,0,0.485263045
MT4775011454020180830,0,0.010746333,0.270449376,0,34.88080526,0,8.253183601,56.49705371,0.087761718,0,0
NV4065711551820180830,0,0.401095851,0.123551847,17.08775762,4.755850807,1.122710262,51.08242162,5.382563074,17.83802174,0,2.206027181
MT4835010534020180831,0.012537837,0.564202683,0,0.053733589,0,0,3.256255485,64.16327847,0.188067561,31.71356415,0.04836023
WA4631611950220180901,0.965292453,1.233926717,0.001790895,0,0,0,7.197607364,86.61126831,0.010745371,3.918478456,0.060890433
WA4617012050020180901,0,2.069113774,0,0.039411691,0.041203131,0.481897494,11.73393526,83.98631339,0.137940918,0.170186847,1.339997492
WA4742412023220180901,0.008955117,10.65658918,0.003582047,0,0,0,13.59565856,37.81924992,0.691335029,37.22463015,0
UT4086311275320180901,0.007164864,0.014329727,0.168374292,0.034033102,0.750519453,0,35.99269184,62.97915025,0,0,0.053736476
CA3927312065620180903,0.075248589,1.320433575,0,0.003583266,77.35375795,0.949565529,19.66496462,0.182746574,0,0,0.449699901
UT4096610909120180902,0,0.003582496,0,1.821699178,25.60051588,0.256148459,64.49567414,7.258136744,0,0,0.564243108
AZ3153510989320180607,0,0.007162682,0,0,16.54937774,0.032232071,83.00474528,0.406482228,0,0,0
NM3317110576920180607,0,2.732710146,0,0.008953834,92.09555532,0,4.924608717,0.238171985,0,0,0
NM3698710394020180607,0.035823676,0.19344785,0,4.291676369,40.2407351,0.01432947,26.74058285,28.45653693,0,0,0.026867757
UT3935811121620180607,0.005373263,1.038830778,0,17.07981086,64.03675312,7.610330993,9.396045279,0.83285571,0,0,0
CO3751310811120180608,0.003581726,0,1.81056251,17.36599867,64.60896506,2.928061033,0.438761439,12.45903401,0.023281219,0,0.361754329
FL2610008151020180608,0.048357632,6.65006985,0.00537307,0,0,0,0,0.125371637,0,0,93.17082781
CA3994012236020180609,0.091319295,1.862197393,2.492479587,0.005371723,0,0,2.784343217,89.23864776,1.124480733,1.48796734,0.913192952
CA3966012253020180609,0.725481415,6.18898343,0.227496641,0,0.118226601,0.005373936,30.27496641,61.93640842,0.005373936,0,0.517689207
ID4268911299220180609,4.34299837,3.085767502,0.008954636,0,0,0,38.53000698,12.38605226,0,41.47787309,0.168347153
NM3690210301720180609,0,1.270017555,0,0.438863612,1.538709562,0,77.05907642,19.49808333,0,0,0.195249525
WY4102310619920180610,0.023279135,0.9383282,0,5.259293747,74.05092758,0.886397823,16.58727885,1.364515436,0,0,0.889979228
MO3686409307820180126,0.001790863,2.598542238,0,81.880048,1.883987894,6.273393148,0.583821344,0.773652823,6.004763696,0,0
FL3049108684320180129,0.008953674,6.740325556,0.347402539,0.023279552,45.04414161,0.132514371,33.21275719,12.82882367,0.032233225,0,1.629568612
OK3668409662320180130,0.879376735,3.157517686,0,1.139070476,0,0,0.091340557,92.17874093,1.088922719,0,1.465030895
AZ3365610950620180411,0,0.003583074,0,0.154072163,70.4969723,0.039413809,29.29341789,0.012540757,0,0,0
MN4797609546420180411,3.547509043,0.841660399,0,1.387844275,0,0,0.08416604,0.037606103,1.561548655,0.078793739,92.46087175
KS3769109599620180411,0.367133493,1.584942154,0,10.56449013,0.010745371,0.046563272,0.965292453,80.28582686,6.047852717,0.125362656,0.001790895
NM3524310812720180412,0.023284972,0.721834139,0,0,85.83915458,0,13.26347842,0.152247895,0,0,0
NM3358510552620180412,0,0.340434681,0,0,20.15373314,0,54.56092885,24.94490333,0,0,0
NM3349810333820180412,0,1.181800276,0,0,0,0,97.85306283,0.965136892,0,0,0
TX3545110094320180412,0.313417867,4.18188982,0.220287986,0,0,0,4.617092915,77.09542231,0.044773981,12.80894047,0.718174654
OK3657009934020180412,0.017910234,3.213095963,0,0,2.756384998,0.012537164,1.834007952,86.01568936,0,6.150374324,0
OK3585009921020180412,0.166574125,3.000125378,0,0.008955598,8.545431749,0.04836023,0.207769877,57.82808834,0.034031273,30.15349895,0.007164479
NM3518410813520180412,0,0,0,0.032237266,84.68908948,0,15.1407694,0.137903861,0,0,0
MO3691709150920180412,0.025077022,2.599054238,0,65.54238017,12.16593824,5.495450312,2.466504263,2.894604858,8.798452389,0,0.012538511
MO3742309121320180412,0.026861983,4.969466879,0.087749145,84.64389964,2.127469064,3.128525635,0.818395086,0.873909851,3.323722713,0,0
MT4762510936620180903,0.023288309,0.684318011,0,0,2.371824729,0,30.37691233,33.01923973,0.399484074,33.02282254,0.102110279
NV4130311596620180903,0,0.234611458,0,0.048355033,0.008954636,0,94.56453606,4.575818901,0,0,0.567723911
CA4061612352420180904,1.022692673,5.192269805,2.342700553,2.376730607,53.45046836,1.73911486,9.481847653,24.39417549,0,0,0
CA3839611945120180904,0.00179112,1.191094553,0.075227024,0.04836023,9.60398345,0.014328957,87.59291433,0.257921227,0,0,1.214379108
CA4094312242720180905,0.008953674,1.699407267,0.008953674,0.617803485,79.79334921,1.543613345,14.00533639,2.288558996,0.001790735,0,0.032233225
ID4278011563020180906,0,0.017913442,0,0,0,0,22.20550301,77.77658355,0,0,0
UT3980611166020180906,0.001790927,2.781309884,0,26.50034923,23.38592689,0.607124308,44.17859126,1.115747623,1.180221,0.03760947,0.211329405
OR4383912111420180907,0,0.010745755,0,0,26.33963751,0,68.18002722,5.469589512,0,0,0
ID4499511530920180907,0.392332497,0.001791473,1.200286636,0,60.13794339,0,15.73808671,22.46148334,0,0,0.060910068
WA4610611995920180908,0,0.648373693,0,0,0,0,36.15131108,40.50544491,0,22.69487033,0
CA3873012240020180908,0.377980402,1.252172044,0.005374129,0,3.579169876,4.439030507,81.12785053,8.802823209,0,0,0.415599305
WA4675811948720180908,0,0.05372108,0,0,0,0,63.17419956,36.77207936,0,0,0
MT4603311134220180910,0,0.0823856,0,0.014327931,35.0317901,0,39.42688278,12.51902928,0.028655861,12.89334647,0.003581983
ID4430911239820180912,0,0.017910234,0,0,7.085288534,0,90.07773042,2.811906724,0,0,0.007164094
CO4065310857420180913,0,0.82058265,0,0,10.58336618,0,88.57634285,0.019708317,0,0,0
WY4374310807320180913,0,0.641312721,0.032244774,0,0.155849739,0,96.42978701,2.348494348,0,0.35469251,0.037618903
WA4746411950620180611,6.21440596,3.374046348,0.376087969,0,0,0,58.47272467,10.25287439,0.089544754,21.19166159,0.028654321
CA3756511912720180611,0.143281871,0.078805029,2.964143712,0,69.76036107,0.256116345,25.31432461,0.750438801,0,0,0.583873625
WY4421310768820180614,0.028653295,1.087034384,0.66260745,0.010744986,0.039398281,0,73.88789398,12.32270774,3.644340974,3.191260745,5.125358166
OR4261111754220180615,0,0,0,0,0,0,0,99.9964184,0,0,0.003581598
CA3735012030020180615,0.102090162,0,0,0,0,0,0.266867265,98.9182025,0,0.051940609,0.660899468
NM3250810502620180615,0,0.005373166,0,0,4.216144574,0,94.93847724,0.840005015,0,0,0
NM3530710473420180615,0,0.005373455,0,0,2.797778972,0,94.34175175,2.855095827,0,0,0
NV3881811941120180617,0.019700199,3.304260616,0,0,6.24317209,0.034027616,59.37819009,11.4852159,1.106792987,14.20921611,4.219424396
WA4696612008020180620,0,2.516297729,0,0,0,0,71.49151085,25.99219142,0,0,0
OR4516012107120180621,0.005374899,1.352682971,0,0,0.272328227,0,41.76296694,56.60664696,0,0,0
OR4453912142620180621,0,6.887535817,0.080587393,0,4.953438395,0,73.2987106,14.7743553,0,0,0.005372493
WA4597011911020180622,7.314015545,0.487123464,0,0,0,0,15.88523944,16.78605967,0,59.2266915,0.300870375
OR4527212061320180622,0.784299681,0.302617914,0.234573649,0.005371916,0.010743831,0,8.444651363,87.35451062,0,2.84890592,0.014325108
NM3594710429820180622,0.291910672,0.084170562,0,0,22.08850445,0,69.40489622,8.069628754,0,0,0.060889343
CA4034012191020180623,0.010745178,4.760113899,0,0.417271083,16.68726159,0.247139096,71.05607192,6.67812819,0,0,0.143269041
NV4040711826020180623,0,1.778709227,0,0,1.735719276,0,80.8372293,14.40700736,0.128969853,0.227488491,0.884876493
NV4056511665220180623,0.001791601,0.068080837,0.048373226,0,0.068080837,0,70.93664899,28.42016626,0.062706034,0,0.394152214
CA4051012242020180624,0.04657495,7.992977931,0.66996274,0.014330754,3.860346804,3.382057896,37.50179134,45.89423904,0,0,0.637718544
AR3497109415320180202,0.403030792,2.378777294,0.003582496,11.92254644,46.23569241,29.00567826,2.271302416,2.468339692,5.307467713,0,0.003582496
NC3495207953720180202,0.757616463,7.108699156,0.358211094,1.457919152,55.90063224,0.496122365,11.19409668,12.52126878,0.4585102,0.635824691,9.111099171
FL2998708547120180203,19.10031876,5.379463486,8.257225744,0.025070735,8.366462519,0,1.067297017,1.23383833,0.012535368,0,56.55778804
FL2998908545620180203,11.95048547,5.918813371,4.879796496,0.042993802,11.19092831,0,1.139335746,1.669592634,0.012539859,0,63.19551431
OK3642109646420180203,0.259707695,2.921263791,0,16.64994985,0.082390027,0.145078091,1.040621866,77.1869179,1.706906434,0,0.00716435
FL2751908119020180204,6.62952746,1.024612188,0.180919285,0.120015763,0.712929459,2.337620464,24.55128435,1.169705872,21.4756565,0,41.79772866
AZ3170611160020180208,0,0.039398986,0,0,5.163058078,0.003581726,70.57253891,24.20530454,0,0,0.016117767
AR3606009267020180412,0.481871596,5.008598452,0.274075666,71.6179421,1.037188306,3.987532244,2.595657782,2.823158498,12.16143594,0,0.01253941
MS3147008870020180412,0.128925975,3.289403001,0.001790639,0.313361745,51.89270494,27.08877986,5.909107188,4.286788669,2.191741575,0,4.897396412
OK3577809994720180412,0.639498433,3.711598746,0.123600537,0.037617555,0,0.336766682,21.55306762,61.0927004,0,11.97671294,0.52843708
OK3661509648420180412,0.216709949,3.170054625,0,14.35658637,0,0,1.49905973,80.3510343,0.386854124,0,0.019700904
VA3862007900620180413,0.143266476,3.033667622,0,64.69197708,2.451647564,27.65401146,0.085959885,0.035816619,1.903653295,0,0
TX3565810161920180413,11.87324221,9.651935582,0.001791376,0,0,0,50.29647278,17.3118607,0,0,10.86469735
TX3482010022020180413,0.037615533,2.640252203,0,0,0,1.753600344,53.93888371,30.55456044,0,11.04284588,0.032241886
TX3379010084720180413,0.010743831,3.239265122,0,0.522866454,0.003581277,0,73.73133259,14.55789134,0.030440855,7.837624897,0.066253626
TX3097610133020180413,0.014331011,1.485050965,0,0,0,0,98.49882665,0,0,0.001791376,0
UT4071511223920180915,19.38239983,4.43855344,11.70717727,0.820362177,6.217198947,0.010747103,43.51143671,8.355872396,1.635350803,0,3.920901324
WY4304211058720180915,0,0.017906706,0,8.973050407,41.89094816,0.111021578,42.58393768,1.504163309,0.005372012,0,4.913600143
ID4458311709720180915,1.196510774,0.001791184,0,0,8.287807412,0,24.3475613,66.15020867,0,0,0.016120654
CO4097810674720180915,0,0,0,3.81102475,53.499409,0.216698306,30.198073,5.770263978,0.019699846,0,6.484831119
WY4270611067920180916,0.055517748,0,0.239979942,1.330635051,53.98653247,0.093126545,27.62813854,14.65489452,0,0,2.011175185
WY4326210530420180917,0.030444671,0.098497466,0.071634521,0,0,0,44.45280181,54.76459106,0,0,0.58203048
ID4223511346220180922,0,0.446036722,0,0,2.638602777,0,96.82400358,0.091356919,0,0,0
ID4257811155220180922,1.520633329,1.192864307,0,0.420905574,5.949992836,0.505086689,53.1791804,1.882433013,0.023284138,21.36409228,13.96152744
CA3449011860020180922,5.519032691,3.747424989,0.069861173,0,0.136139722,1.123152709,84.82400358,4.265114196,0.010747873,0,0.304523063
ID4456711532320180925,0.188023781,0.010744216,0.012534919,0,68.19891125,0,16.37239453,13.96389943,0,0,1.25349187
ID4415711658520180928,0.003582432,0.014329727,0,0,0.028659454,0,37.2519166,62.58150032,0.098516873,0,0.021494591
NV4067411551020180930,0.030445762,0.814871859,0.154019736,26.95166288,16.15237208,2.098966635,44.45797589,8.336765944,0,0,1.002919211
OR4566812083320181003,0.66813549,2.78718183,0.060902431,0.016121232,0.082397406,0.003582496,14.19743135,16.78220216,0.351084601,64.81989002,0.231070987
CA3641011873720181004,0,0.016117767,0,1.461344222,85.53519941,0.924085317,11.87521266,0.132523863,0,0,0.055516754
CA3622011862020181004,0,0.00716358,0,4.056377377,88.90898671,1.208854185,3.510154375,2.247573337,0,0,0.060890433
NM3619710545320180624,0,0.001791473,0,4.286993909,81.01755643,3.595485489,9.041562164,1.92941598,0,0,0.127194554
TX3286909912820180624,0.474816792,0.22934547,0,1.777427389,0.356560535,0.2418878,12.30581785,79.79968107,0.008958807,4.771460823,0.034043468
NM3242610655220180624,0,0.709334193,0,0,1.73213678,0,83.34855894,14.20997009,0,0,0
FL2975008486020180624,39.21182266,12.5015674,2.995073892,0.005373936,1.407971339,0.010747873,1.058665472,0.309897,0,0,42.49888043
UT4192311225720180627,0,0.573076165,0,5.372589051,2.136499579,0.014326904,40.71885241,38.49818227,3.150128047,9.536345565,0
NV4067711610520180627,0,0,0,0,0,0,4.923082433,95.07691757,0,0,0
CO3749610529120180627,0,1.660397636,1.76965789,21.87175354,25.89109798,4.905964535,38.11749955,4.70177324,0,0,1.081855633
UT3739711342320180627,0,0.005372493,0,0.764684814,65.56411175,6.887535817,26.72994269,0.048352436,0,0,0
WA4619311979920180628,0.884702174,10.33704646,1.538378882,0,0,0,18.65575415,12.64371933,0,55.8365271,0.103871915
CO3981210599520180628,0.030446307,0.112830432,0.694892184,1.065620746,67.69646823,0,20.99362419,4.645748263,0,0,0.988609499
TX3251909900020180628,0.136122654,0.83285571,0,11.28206047,3.945765869,0.093136553,50.49613125,30.07056885,0.069852414,3.064550795,0.008955438
NM3597510490820180628,0,0.003582368,0,0.218524423,81.86068172,0,16.57024127,1.318311272,0,0,0.028658941
UT3809211295120180628,0,1.380903767,0,0,42.59667222,0,40.57277954,15.44964448,0,0,0
CO3905510606920180628,0,0.001791088,0,15.50723599,49.11878493,1.656755982,25.96539619,6.691503081,0,0,1.058532741
FL2654008044020180629,0.938849372,0.01970867,0,0,0,0,0,0.462257897,0,37.56114167,61.01804239
CA3805012095020180629,0.166562192,1.511596669,0,0,0.023282887,0.019700904,2.872750067,93.71362049,1.576072356,0,0.116414435
NM3636510508520180629,0.00716358,0.001790895,0,1.735377342,87.709087,0.051935958,6.431104266,2.765142018,0.008954475,0,1.289444464
CO4078210783620180629,0,0.38695808,0,0.008957363,0.012540308,0,93.44858474,5.859906843,0.026872089,0.252597635,0.003582945
CO3881510530620180629,0.768541741,2.251881046,0,0.3529201,46.26477965,0.039412397,22.76424221,23.51845217,1.076675027,0,2.963095665
UT3873211191320180629,0,1.714070784,0,3.972632182,45.84467689,0.207766156,43.11505946,5.145794526,0,0,0
AZ3192011006020180210,0,0.096708335,0.008954475,0,22.07636377,0.198789355,62.40732118,15.21186289,0,0,0
AZ3514711184120180210,0,9.49565529,0,0,73.17925289,0,10.25351608,7.071575741,0,0,0
FL2616308144920180212,0,1.692486791,0.105668488,0.256111758,4.018984508,0.589236142,0,0.290140593,1.579654339,0.252529775,91.21518761
MO3658909284620180215,0,2.965775382,0,44.68363272,11.26851371,10.29604026,3.615881942,1.029783119,26.14037287,0,0
OK3680809902720180218,0.471005409,2.362190623,0,0.259679788,0.325942906,0.032236112,0.250725313,81.40334539,0,14.6602672,0.234607257
CA3741111851120180219,0.304490337,5.826512153,1.377370995,0,0.030449034,0,30.96487614,39.41716967,15.04003152,0.132542853,6.906557289
TX3267009971820180413,0.003582175,2.826336151,0,6.245522281,0.82569136,0.005373263,51.62093423,23.94504943,1.035248603,13.39375269,0.098509815
OK3566409983720180413,0.161174785,2.59491404,0.046561605,0,0,1.656518625,24.93373926,58.52972779,0.066260745,11.48997135,0.521131805
TX3522410013020180413,0.023289561,2.339705118,0.216772067,0.034038589,0.003583009,1.436786757,49.98477221,40.23898672,0.014332037,5.693401888,0.014332037
TX3528510009820180414,0,1.484519098,0.417241194,0.032233225,0.001790735,0.884622961,50.51841771,32.18487545,0.014325878,14.46197375,0
TX3058509935320180414,0.157635468,0.143304971,0.001791312,1.773399015,6.282131661,0.023287058,91.12225705,0.053739364,0,0.440662785,0.001791312
TX2722009737020180414,49.37747443,0,5.023199154,0.025080167,0,0,0.815105426,22.6975511,0,0,22.06158972
MN4796209527420180414,3.032148294,0.875794752,0,3.976000716,0,0,0.008954957,0.050147757,0.042983792,0.0411928,91.97277693
TX2832009645020180415,63.7132162,5.919438325,0.938513066,0,0,0,0.023283721,15.77919868,0,0,13.62635001
KS3846809659720180416,0.336766682,1.673085535,0,3.328257949,0,0,0,87.84594716,1.669502911,4.784594716,0.361845052
CO3884110346320180417,0.046572447,0.759489136,0.034033711,0,0,0,3.684597059,89.22385226,0.270478442,5.497339997,0.48363695
CO3719010399120180417,0,0.435288849,0,0,1.397223466,0,10.25347067,87.91043439,0,0,0.003582624
NM3330310348220180417,0,0.818395086,0,0,0,0,67.22838058,31.95322433,0,0,0
NM3250010342220180417,0,2.260109603,0,0,0,0,96.0260038,1.713886601,0,0,0
CA4022012217020181007,1.14261153,2.475061339,0.102082848,0.096710067,0.488923115,0.127155829,34.89263392,57.68576392,0,0.008954636,2.980102799
CA3622011858020181013,0,0.014325878,0,0.03760543,89.56897015,0.066257185,3.979012589,6.183407052,0,0,0.150421718
OR4335511882520181016,0.003583266,0.440741736,2.699991042,0,0,0,33.83499059,32.55576458,0.026874496,0,30.43805429
ID4297711484720181020,0,0.336694307,0,0,0,0,24.91537869,74.747927,0,0,0
CA3982012144020181108,0.841705618,18.93658554,0.001790863,3.13401028,32.32507745,1.482834578,40.93554684,2.342448826,0,0,0
CA3424011893020181108,0.01969914,36.79262178,0.051934097,0,0.367120344,0.182664756,40.72886819,11.4756447,0.764684814,8.850286533,0.766475645
CA3424011870020181108,1.775349337,25.56968828,0,0,2.411322107,1.662486564,67.21067718,0.779290577,0,0.016123253,0.575062702
ID4319611555020181111,0.003582496,0.003582496,0,0,0.390492056,0,13.84097301,85.53209021,0.157629821,0,0.071649918
AZ3158811049120181114,0,1.017538202,0,0.00179144,0.535640709,0.007165762,37.41244335,60.54352305,0,0,0.481897494
CA3881012220020180630,0,0.017911838,0,0.662738004,15.21610632,15.71047305,65.12206918,3.270701607,0,0,0
NM3367210897820180630,0,0.001791473,0,0,97.74274454,0,1.008599068,1.246864923,0,0,0
WA4676112069020180701,0.277588739,7.301479279,0.005372685,0,0,0,34.67710162,36.62201368,4.470074143,15.54496938,1.10140048
WA4728211975220180701,5.884565104,3.339839903,0.034025179,0,0,0,42.85739869,0.469189305,1.991368349,44.7413191,0.682294372
NV4130611477420180701,0.001790863,0.019699493,0,0.003581726,5.198875338,0,37.35382081,57.27538101,0.008954315,0,0.137896452
UT4010011096020180701,0.010744793,0.277573826,0,13.70498379,59.01219534,1.488153865,22.46019949,2.80260024,0.096703139,0,0.146845508
NV4073711459620180701,0,0,0,0.003581854,41.57637409,0.017909272,57.54786253,0.854272257,0,0,0
TX3096410129920180702,0.059120714,2.128345695,0,0,0,0,69.11569745,28.60546777,0,0,0.091368376
